  Day,Month,Year,Tmax,Tmean,Tmin,RH,WS,ETo
13,3,2021,25,17.6,11.5,64,1.49,3.3
14,3,2021,22.5,17.4,13.1,70.2,1.35,2.7
15,3,2021,25,17.9,12.3,69.6,1.62,3.2
16,3,2021,25.4,18.9,13.6,66.5,1.55,3.3
17,3,2021,25.6,19.1,13.5,64.9,1.63,3.4
18,3,2021,27.3,19.4,12.8,62.7,1.73,3.8
19,3,2021,27.2,19.9,13.8,59.5,2.09,4.1
20,3,2021,27.6,20.7,15.7,54.6,1.56,3.9
21,3,2021,19,16.6,13.7,80.1,2.57,2.3
22,3,2021,20.8,15.7,12.1,83.6,1.81,2.5
23,3,2021,17.9,15.3,13.6,89.3,3.27,1.8
24,3,2021,21.8,16.1,11.6,76.7,1.1,2.7
25,3,2021,24.3,17.5,11.3,62.8,1.75,3.6
26,3,2021,25.9,19.5,12.8,60.5,1.84,3.9
27,3,2021,28.1,21.1,15.2,64.4,2.3,4.3
28,3,2021,28.6,21.3,14.6,62.4,2.13,4.4
29,3,2021,27.1,20.3,15.3,63.6,2.19,4.1
30,3,2021,26.6,18.6,11.6,55.9,2.51,4.7
31,3,2021,24.9,15.8,7.4,54.4,3.1,4.9
1,4,2021,24.2,15.5,7.9,49.7,4.37,5.5
2,4,2021,24.6,14.8,4.8,50.2,3.01,5.1
3,4,2021,27,18.1,9.1,41,1.78,4.8
4,4,2021,23.9,18.1,13.8,58.2,1.94,3.8
5,4,2021,25.6,18.8,13.1,64.2,1.05,3.6
6,4,2021,25.6,19,14.8,76.3,1.56,3.4
7,4,2021,24.9,18.4,12.6,68.9,1.36,3.6
8,4,2021,25.3,18.1,11.3,52.4,1.78,4.3
9,4,2021,27.4,19.6,12.3,48.6,1.89,4.8
10,4,2021,28.4,21.1,14.6,51.3,1.74,4.7
11,4,2021,28.2,21.7,16.1,58.8,1.98,4.6
12,4,2021,29.1,22.5,16.3,56.4,1.79,4.7
13,4,2021,29.7,22.6,17.2,54.8,1.88,4.9
14,4,2021,31.6,23.8,17.7,58.6,1.84,5.1
15,4,2021,29.8,23,17.9,60.4,1.52,4.5
16,4,2021,24,19.2,16.1,70.2,1.42,3.3
17,4,2021,21.3,17.5,14.2,76.9,1.66,2.9
18,4,2021,25.3,19.5,13.7,70.6,1.45,3.8
19,4,2021,27,19.7,13.1,60.8,1.97,4.6
20,4,2021,30.3,21.8,14.3,52.1,1.5,5.1
21,4,2021,26.2,20.3,13.3,62.2,1.47,4.2
22,4,2021,28.5,21,14,60.3,2.15,5
23,4,2021,25.8,19.9,14.2,60.8,1.63,4.2
24,4,2021,28.7,20.7,13.5,51.9,2.05,5.3
25,4,2021,32.3,23.7,14.7,40.8,2,6.2
26,4,2021,33.5,25.4,17.2,43.5,1.84,6.1
27,4,2021,35.5,27.4,20.4,43.7,1.72,6.2
28,4,2021,35.3,27.1,19.9,47.7,1.97,6.4
29,4,2021,36.7,27.9,19.8,44.6,1.41,6.2
30,4,2021,35.4,27.5,20.4,49.3,1.75,6.1
1,5,2021,35.6,28.7,21.4,46,1.4,5.8
2,5,2021,36.2,28.8,22.1,44.4,1.51,6.1
3,5,2021,36,28.7,21.6,47,1.63,6.2
4,5,2021,35.7,28.2,21.7,48.4,1.84,6.3
5,5,2021,31.1,24.5,20.3,60.5,2.16,5.2
6,5,2021,32.6,25.7,19.4,55.4,1.42,5.3
7,5,2021,32.8,26.1,20,52.4,1.43,5.4
8,5,2021,33.8,26.6,19.5,50.5,1.48,5.7
9,5,2021,34.4,27,19.9,51.6,1.74,6
10,5,2021,35.6,29.1,20.7,46.2,1.18,5.8
11,5,2021,32,26.8,21.9,55.9,1.31,4.9
12,5,2021,33.2,27.1,20.9,50.9,1.48,5.5
13,5,2021,31.7,26.1,20.9,52,1.47,5.2
14,5,2021,30.6,25.3,19.6,55.8,1.45,5
15,5,2021,32.8,25.8,19.2,50.2,1.56,5.7
16,5,2021,34,26.5,20.9,48.8,2.41,6.6
17,5,2021,35.4,27.3,19.7,43.3,2.12,7
18,5,2021,37.1,28.9,19.9,40.4,1.79,7.1
19,5,2021,35.4,27.9,20.6,44.6,1.68,6.4
20,5,2021,35.5,28.5,20.2,40.3,1.78,6.7
21,5,2021,35.3,27.8,19.8,41.1,1.48,6.3
22,5,2021,35.6,28.2,20.4,40.4,1.46,6.4
23,5,2021,33.2,26.7,21.1,42.3,1.33,5.6
24,5,2021,33.8,26.2,18.8,43.1,2.23,6.8
25,5,2021,36.1,27.6,18.8,36.7,2.29,7.7
26,5,2021,37.6,29.4,21.2,33.4,1.73,7.2
27,5,2021,39.3,30.2,21.6,32.5,2.28,8.3
28,5,2021,41.1,31.6,22.1,32.6,1.84,8.1
29,5,2021,42.1,33.6,25.6,32.1,1.9,8.2
30,5,2021,40.5,32.1,24.4,36.8,1.99,7.9
31,5,2021,39.5,31.7,24.1,32.6,1.88,7.7
1,6,2021,37.3,30.4,23.8,35.9,2.19,7.5
2,6,2021,35.7,29.9,22.8,43.5,1.39,6.1
3,6,2021,35.1,29.4,24.6,52.9,1.02,5.3
4,6,2021,35.3,29.9,23.1,50.4,0.91,5.4
5,6,2021,36,31.3,25.6,48.6,0.9,5.3
6,6,2021,36.1,31,24.9,56.4,1.2,5.6
7,6,2021,39.7,33.5,27.4,48.4,1.56,6.7
8,6,2021,41.6,34,25.3,42.4,1.59,7.5
9,6,2021,43.5,35.7,27.6,37.4,1.56,7.8
10,6,2021,42.5,35.4,28.1,33.8,1.42,7.3
11,6,2021,41.7,35,27.4,40.2,1.41,7.1
12,6,2021,39.4,33.7,28.7,48.6,1.26,6.1
13,6,2021,38.7,32.6,26,48.6,1.81,6.9
14,6,2021,36.4,30.5,23.5,44.9,1.12,5.9
15,6,2021,36.8,30.3,22.8,44.6,1.39,6.4
16,6,2021,35.4,30.4,25.6,47.2,1.12,5.4
17,6,2021,34.4,28.7,23.1,57.2,1.35,5.5
18,6,2021,37,30.8,24.2,40.9,1.5,6.5
19,6,2021,38,31.3,22.9,37.4,1.61,7
20,6,2021,36.9,31,23.6,43.4,1.6,6.6
21,6,2021,37.5,31.1,25.4,46.9,1.35,6.2
22,6,2021,38.9,31.8,24.9,41.3,1.62,7
23,6,2021,40.3,32.4,24.9,40.3,1.46,7.1
24,6,2021,39.7,32.6,24.4,36.3,1.16,6.7
25,6,2021,38.9,32.1,24.1,38.1,1.19,6.6
26,6,2021,36,30.9,25.7,47.4,1.05,5.5
27,6,2021,38.2,31.2,24.3,46.8,1.62,6.8
28,6,2021,40.1,32.6,24.8,42.6,1.97,7.7
29,6,2021,41,34,26.5,37.7,1.69,7.5
30,6,2021,42.6,35,26.8,35.3,1.68,7.8
1,7,2021,42.8,35.1,26.7,32,1.83,8.2
2,7,2021,41.9,34.3,25.5,36.9,1.69,7.8
3,7,2021,39.7,33.5,27.7,38.1,1.26,6.4
4,7,2021,40.2,33.5,25.8,42.4,1.45,6.9
5,7,2021,37.6,32,26.9,51.4,1.31,5.9
6,7,2021,39.9,32.9,25.8,44.8,1.52,6.9
7,7,2021,41,33.7,26,40.9,1.59,7.3
8,7,2021,42.1,35,27.1,40.9,1.36,7.1
9,7,2021,40.8,34.2,27.6,43.7,1.7,7.1
10,7,2021,37.3,33,28.4,55.6,1.23,5.4
11,7,2021,36.7,31.9,28,62.7,1.42,5.3
12,7,2021,33.5,30.1,26.4,73.8,1.48,4.4
13,7,2021,32,28.3,25.4,79.4,1.15,4
14,7,2021,31.8,27.9,24.6,79.6,1.66,4.2
15,7,2021,33.5,29.5,24.8,68.1,0.94,4.6
16,7,2021,34,30.2,25.4,65.9,0.87,4.6
17,7,2021,35.5,31.5,26,65.1,1.29,5.1
18,7,2021,37.7,33.1,27.5,63.2,1.17,5.4
19,7,2021,35.2,31.1,27.3,71.4,1.8,4.9
20,7,2021,30.7,27.6,25.4,85.6,2.96,3.6
21,7,2021,31.7,28.2,24.2,75.4,1.02,4.1
22,7,2021,33.8,29.4,24.5,66.7,1.29,4.8
23,7,2021,34.4,29.9,24,64.1,1.21,5
24,7,2021,35.2,31.1,26.4,65.3,0.81,4.6
25,7,2021,35.5,31.1,26.4,69.2,1.13,4.8
26,7,2021,35.2,31.8,27.6,68.1,0.98,4.5
27,7,2021,35.2,31.6,27.7,71.3,1.14,4.5
28,7,2021,33.5,29.8,25.7,76.9,1.42,4.3
29,7,2021,31.7,27.8,24.5,81.3,1.68,4
30,7,2021,32.2,28.3,24.7,80,1.34,4
31,7,2021,31.7,27.9,24.3,81.9,2.02,4
1,8,2021,32,28.6,24.4,78.3,1.4,4.1
2,8,2021,33.6,30.1,25.7,71.9,0.83,4.2
3,8,2021,33,29.7,25.8,76.4,1.14,4
4,8,2021,32.5,29.6,26,73.5,1.02,3.9
5,8,2021,32.8,29.1,24.8,73.6,0.77,4
6,8,2021,33.3,29.4,25,71.6,1.04,4.3
7,8,2021,33.6,29.5,23.9,65.6,0.78,4.4
8,8,2021,32.9,29.1,25.3,73.6,1.04,4.1
9,8,2021,32.2,28.6,24.9,76.4,1.02,3.9
10,8,2021,32.4,28.6,24.2,74.3,1.03,4.1
11,8,2021,33.6,29.5,24.6,73.1,1.14,4.3
12,8,2021,33.6,29.7,25.7,75.3,1.14,4.1
13,8,2021,33.7,29.7,26.1,74.2,1.38,4.2
14,8,2021,33,29,25.8,75.9,0.99,3.9
15,8,2021,31.6,27.9,24.2,74.1,1,3.8
16,8,2021,32.4,27.9,23.1,69.5,1.09,4.2
17,8,2021,33,28.6,23.3,68.4,1.18,4.4
18,8,2021,33.6,28.8,24.1,70.4,1.08,4.3
19,8,2021,33.7,28.9,23.7,69.5,0.93,4.3
20,8,2021,34,29.3,24.2,68.3,1.05,4.4
21,8,2021,32.8,28.6,24,71.4,1.03,4.1
22,8,2021,32.9,28.7,24.3,70.8,0.73,3.9
23,8,2021,32.6,28.5,23.8,71.4,1.08,4
24,8,2021,34,29.2,24.2,69.8,1.21,4.4
25,8,2021,35.3,30.6,25.3,65.8,1.05,4.5
26,8,2021,35.2,30.4,25.8,65.3,1.14,4.4
27,8,2021,36.1,30.9,26,60.8,0.77,4.4
28,8,2021,33.5,28.8,24.8,66.1,1.26,4.2
29,8,2021,32,27.6,23.7,67.9,1.06,3.9
30,8,2021,31.6,27.5,23.8,70.7,1.12,3.7
31,8,2021,29.9,26.3,22.9,75.4,0.96,3.3
1,9,2021,30,25.7,22.4,74.7,0.89,3.4
2,9,2021,31.9,27.1,22.2,67.3,1.39,4.1
3,9,2021,32.9,27.5,22.1,70,1.22,4.2
4,9,2021,32.1,27.4,23.2,75.7,1.2,3.8
5,9,2021,33.5,28.2,23.3,69.9,1.23,4.1
6,9,2021,33.8,28.9,24,69.1,1.12,4.1
7,9,2021,33.1,28.9,24.6,71.1,0.94,3.7
8,9,2021,30.5,27.4,24.2,82.7,1.02,3
9,9,2021,29.8,26.3,22.6,82.1,1.05,3.1
10,9,2021,30.2,26.5,23.9,84.8,1.3,3
11,9,2021,29.6,25.2,22.1,82.9,1.74,3.2
12,9,2021,29.9,25.8,21.5,74.6,0.9,3.3
13,9,2021,30.6,26.2,20.9,74.6,0.91,3.4
14,9,2021,31.2,26.9,22.6,75.1,1.09,3.4
15,9,2021,30.9,26.7,22.8,77.4,1.49,3.4
16,9,2021,31.4,27,23.1,75.9,1.51,3.5
17,9,2021,32.1,27.5,22.7,74.2,1.09,3.5
18,9,2021,30.3,26.6,22.5,79.2,1.16,3.1
19,9,2021,32,27.6,23.9,78.1,1.25,3.3
20,9,2021,31.4,27.6,24.5,76.9,1.02,3
21,9,2021,30.5,26.7,23.6,79.1,0.81,2.9
22,9,2021,29.7,25.8,22.9,79.6,0.78,2.8
23,9,2021,28.9,25,21.9,84.3,0.86,2.7
24,9,2021,29.6,24.9,20.9,80.7,1.03,3
25,9,2021,29.9,25.4,21.1,77.8,1.5,3.2
26,9,2021,29.9,25.6,21.9,79.3,1.41,3
27,9,2021,29.3,24.8,20.8,80.5,1.44,3
28,9,2021,31.1,26.3,21.3,71.9,1.2,3.3
29,9,2021,30.7,26.4,22.8,74.7,0.92,2.9
30,9,2021,30.2,26.4,22.9,77.4,0.93,2.8
1,10,2021,29.6,26.1,23.2,79.6,0.9,2.6
2,10,2021,29.6,25.8,22.2,80.8,0.88,2.6
3,10,2021,29.2,25.4,22.6,81.3,1.19,2.6
4,10,2021,30.9,25.9,21.6,71.7,0.92,3
5,10,2021,29,24.4,20.6,75.6,1.02,2.7
6,10,2021,29,23.7,19.9,74.1,1.67,3
7,10,2021,30.3,24.4,19.4,67.3,1.51,3.3
8,10,2021,30.1,24.6,19.4,64.9,1.16,3.1
9,10,2021,29.4,23.8,19,65.9,1.33,3.1
10,10,2021,29.3,23.8,18.6,67.5,1.47,3.2
11,10,2021,27.4,23,18.8,71.6,1.1,2.6
12,10,2021,29,23.1,18.4,67.1,1.16,2.9
13,10,2021,29.1,23.1,18.6,57.5,1.14,3
14,10,2021,28.7,22.3,17.7,57.1,1.52,3.3
15,10,2021,30.1,22.9,16.8,50.7,1.34,3.5
16,10,2021,30.9,24.3,17.9,44.8,1.12,3.3
17,10,2021,29.6,23.9,19.1,61.4,1.2,3
18,10,2021,25.3,20.8,17.4,78.7,1.12,2.2
19,10,2021,26.6,20.8,16.4,71.5,1.7,2.7
20,10,2021,28.4,22.4,17.2,55.4,1.44,3.1
21,10,2021,28,21.3,15.8,57.1,1.44,3.1
22,10,2021,25.4,20,14.9,68.1,1.97,2.8
23,10,2021,22.3,18.1,14.3,83.3,2.02,2
24,10,2021,16.9,14.6,12.3,83.4,2.95,1.6
25,10,2021,23.4,16.6,12.2,71.9,1.36,2.2
26,10,2021,23.8,17.2,11.8,57,1.31,2.5
27,10,2021,24.5,17.4,12.4,60.4,1.59,2.7
28,10,2021,24.7,17.7,11.9,55.1,1.41,2.7
29,10,2021,25.6,18.3,13.8,57.1,1.5,2.7
30,10,2021,24.7,17.2,12.6,61.1,1.88,2.8
31,10,2021,25.6,17.8,11.7,52.1,1.45,2.8
1,11,2021,24.4,17.6,11.7,53.9,1.27,2.5
2,11,2021,24.7,17.6,12.4,57.5,1.37,2.5
3,11,2021,23.4,16.5,11.8,62.3,1.41,2.3
4,11,2021,23.4,16.6,10.7,56.8,1.12,2.2
5,11,2021,23.7,16.6,12.4,64.8,1.42,2.2
6,11,2021,23.9,15.4,10.5,62.7,2,2.6
7,11,2021,24.2,17.1,12.2,47.2,1.67,2.8
8,11,2021,24.8,16.9,11.4,55.8,1.8,2.7
9,11,2021,25.6,18.4,13.5,50.9,1.49,2.7
10,11,2021,25.1,17.2,11.7,57.8,1.42,2.4
11,11,2021,24.1,16.7,12.4,57.1,1.76,2.6
12,11,2021,23.9,16.5,12.3,51.5,1.61,2.6
13,11,2021,23.6,16.4,12,48.8,1.68,2.6
14,11,2021,23.1,15.7,10.2,47.8,1.27,2.3
15,11,2021,21.8,14.1,8.7,56.4,1.71,2.3
16,11,2021,22.4,15.1,10.4,49,1.59,2.4
17,11,2021,23.1,16.4,12.1,42.1,1.04,2.1
18,11,2021,22.2,15.8,12.2,50.8,1.54,2.3
19,11,2021,21.9,15.5,11.8,49.6,1.42,2.2
20,11,2021,22,15.8,12.6,49.4,1.41,2.2
21,11,2021,22.7,15.1,9.5,51.8,1.66,2.4
22,11,2021,22.2,14.6,10.4,51.8,1.91,2.5
23,11,2021,23.1,15.8,8.9,43.4,1.29,2.2
24,11,2021,23,15.8,10.6,47.3,1.25,2.1
25,11,2021,21.4,14.6,10.2,55,1.6,2.1
26,11,2021,22.4,15.3,10.4,53.7,1.48,2.1
27,11,2021,20.5,14.7,10.5,59.1,1.17,1.7
28,11,2021,21.5,14.7,10.8,61,1.35,1.8
29,11,2021,20.8,13.8,10,61.2,1.59,1.9
30,11,2021,21.4,14.5,9.8,52.6,1.47,2.1
1,12,2021,21.4,14.8,9.9,47.9,1.03,1.8
2,12,2021,21.3,14.8,10.4,48.8,1.1,1.8
3,12,2021,20.9,14.1,9.2,53.6,1.5,2
4,12,2021,23.4,16.9,13.2,56.9,1.1,1.8
5,12,2021,19.6,14.5,10.8,72.6,1.48,1.5
6,12,2021,18.6,12.3,8,71.5,1.82,1.6
7,12,2021,20.1,12,7.6,60.9,1.69,1.9
8,12,2021,20.2,13.2,8.2,44.8,1.54,2.1
9,12,2021,20.8,12.8,8.3,50.1,1.48,2
10,12,2021,20.4,11.6,7.3,50.4,1.86,2.2
11,12,2021,20,12.5,7.6,37.8,1.38,2.1
12,12,2021,17.6,12,7.8,39,1.09,1.7
13,12,2021,18,11.4,7.7,45.6,1.26,1.8
14,12,2021,16.5,10.9,7,49.7,1.2,1.6
15,12,2021,16.3,9.4,4.8,61.1,1.25,1.4
16,12,2021,15.7,8.5,4.2,58.5,1.24,1.4
17,12,2021,14.4,7.1,2.4,59.4,1.48,1.5
18,12,2021,14.8,6.2,0.3,50.8,1.55,1.7
19,12,2021,15.7,7,0.1,48.1,1.49,1.7
20,12,2021,17.9,10.9,5.7,45.7,1.52,1.9
21,12,2021,17.7,12.1,8.1,45.2,1.08,1.6
22,12,2021,18.3,12.6,9.2,54.3,1.41,1.7
23,12,2021,19.5,12.8,7.8,58.1,1.16,1.6
24,12,2021,18.4,11.5,6.5,64.1,1.43,1.6
25,12,2021,19.2,12.6,7.8,59.6,1.3,1.6
26,12,2021,17.6,12.7,9.1,60.8,1.22,1.5
27,12,2021,15.4,9.9,6.5,73.6,1.22,1.2
28,12,2021,17,8.8,3.9,65.4,1.55,1.5
29,12,2021,17.2,8.4,3.3,54.6,1.64,1.8
30,12,2021,15,7.9,2.1,46.2,1.4,1.7
31,12,2021,16.7,10.7,6.7,45.1,1.45,1.8
1,1,2022,15.9,10.6,6.8,54.4,1.11,1.4
2,1,2022,18.1,10.7,6.8,58.3,1.32,1.6
3,1,2022,17.1,11.4,7.9,65.4,1.47,1.5
4,1,2022,12.9,9.8,7.6,88,1.8,0.9
5,1,2022,10.8,8.3,5.2,89.1,1.01,0.8
6,1,2022,15.2,9.3,4.5,84,1.25,1.1
7,1,2022,14.8,9.9,5.5,87.9,2.16,1.1
8,1,2022,12.8,10.5,6.1,93.4,2.84,0.8
9,1,2022,14.3,8.8,5.6,84.3,1.33,1
10,1,2022,15,8.6,4.9,73.2,0.84,1.1
11,1,2022,16.6,8.3,2.9,63.7,1.38,1.5
12,1,2022,17.3,8.5,1.3,58.2,1.66,1.8
13,1,2022,17.1,10.5,5.7,54.4,1.21,1.6
14,1,2022,16.9,9.4,5,58.3,1.51,1.7
15,1,2022,18.3,9.3,1.8,57.6,1.35,1.8
16,1,2022,18.5,10.8,6.8,57.2,1.27,1.7
17,1,2022,16.1,11.8,8.5,54.8,0.95,1.5
18,1,2022,17.8,11.8,8.6,62.8,1.49,1.7
19,1,2022,13.6,10.8,6.1,74.1,0.91,1.1
20,1,2022,16.1,9.8,5.1,81.5,1.71,1.3
21,1,2022,15.4,9.8,6.3,74.9,1.25,1.3
22,1,2022,14.2,9.3,6.4,82.4,1.23,1.1
23,1,2022,12.9,9,6,83.8,1.14,1
24,1,2022,13.1,8.9,5.5,80.3,0.96,1.1
25,1,2022,14.8,8.5,4.7,75.7,1.59,1.4
26,1,2022,14.8,8.1,2.9,64.2,1.44,1.6
27,1,2022,15.6,8,2.5,62.5,1.77,1.8
28,1,2022,17.4,8.3,1.5,57.8,1.69,2
29,1,2022,17.6,10.7,6.7,55.6,1.32,1.9
30,1,2022,16.8,9.6,4,63.1,1.77,1.9
31,1,2022,18.1,11.6,4.8,54.9,1.32,2
1,2,2022,18,10.3,5.2,68.6,1.82,1.9
2,2,2022,18.8,12.2,6.6,56.1,1,1.8
3,2,2022,14.8,9.9,5.2,78.3,1.32,1.4
4,2,2022,14.8,8.8,4.2,79.7,1.07,1.4
5,2,2022,15.5,9.5,3.6,68.1,1.5,1.7
6,2,2022,17,12.2,7.4,56.6,1.19,1.9
7,2,2022,17.3,10.5,5.1,72,1.65,1.8
8,2,2022,17.6,10.9,5.7,61.8,1.44,2
9,2,2022,17,10.2,5.6,64.2,1.62,2
10,2,2022,17.9,9.9,4.9,61.8,1.97,2.3
11,2,2022,19.6,10.3,2.9,56.5,2.17,2.7
12,2,2022,19.7,12.3,5.4,49.4,1.59,2.5
13,2,2022,20.3,12.8,6.6,57.8,1.44,2.4
14,2,2022,18.7,14,10.8,56.9,1.11,2
15,2,2022,19.4,14.1,9.6,59.4,1.2,2.1
16,2,2022,19.2,13.3,9.1,69.4,1.41,2
17,2,2022,20.3,13.4,9.1,64.9,1.35,2.2
18,2,2022,19.6,12.5,7.1,62.1,1.99,2.5
19,2,2022,20.5,12.9,7.7,57.6,1.69,2.6
20,2,2022,20.5,12,5.8,58.7,2.56,3.1
21,2,2022,22.2,13.1,4.4,48.4,1.7,3.1
22,2,2022,21.1,14.3,10,61.7,2.12,2.8
23,2,2022,16.8,12.3,8.9,85.4,3.26,1.8
24,2,2022,18.2,12.6,8.9,78.4,1.23,1.9
25,2,2022,17.9,12,6.4,79,1.6,2
26,2,2022,17.1,11.1,5.7,72.4,1.27,2
27,2,2022,18.8,11.2,5.6,66.2,1.62,2.4
28,2,2022,17.8,12.1,6.3,61.2,1.65,2.4
1,3,2022,20.7,14.1,8.1,66,1.52,2.6
2,3,2022,21.8,14.9,9.2,66.9,1.41,2.6
3,3,2022,16.9,12.5,8.9,83.1,1.67,1.8
4,3,2022,20.8,13.2,7.7,71.6,1.84,2.6
5,3,2022,21.6,15,8.8,64.1,1.43,2.7
6,3,2022,21.2,17.3,12.8,67.7,1.06,2.3
7,3,2022,20.1,13.7,9.6,79.1,2.29,2.4
8,3,2022,24.8,15.7,8.6,66.3,1.59,3.2
9,3,2022,24.5,17.9,13.6,64.5,1.76,3.1
10,3,2022,24.6,17.5,11.6,68.3,1.88,3.2
11,3,2022,25.9,19.2,13.9,57,1.91,3.7
12,3,2022,26.3,19.3,14.3,65.1,1.75,3.4
13,3,2022,28.7,21.4,14.8,62,1.91,3.9
14,3,2022,30.8,23.9,17.1,55.3,1.52,4.1
15,3,2022,29,22,16.8,64.6,1.9,3.9
16,3,2022,29.6,21.1,15.3,60.6,2.38,4.5
17,3,2022,32.9,24,16,49.3,1.62,4.8
18,3,2022,29,22.6,16.3,63.2,2.04,4.1
19,3,2022,29.8,22.9,17.4,66.4,1.31,3.7
20,3,2022,29.5,22.8,18.1,63,1.36,3.7
21,3,2022,29.5,21.7,15.6,58.8,1.45,4
22,3,2022,29.6,21,14,55.3,1.91,4.5
23,3,2022,29.1,22.2,15.9,51.1,1.42,4.1
24,3,2022,28.1,21,16,61.1,1.65,3.9
25,3,2022,27.9,20.2,14,59.6,1.95,4.2
26,3,2022,29.6,21.2,13.9,48.3,2.12,5
27,3,2022,31.2,23,14.7,44.2,1.47,4.8
28,3,2022,30.2,23.2,16,46.2,1.73,4.8
29,3,2022,31.2,23.5,16,48.4,1.62,4.8
30,3,2022,32.4,24.5,17.8,44.9,1.23,4.6
31,3,2022,31.2,22.8,16.2,48.6,1.59,4.8
1,4,2022,31.8,24.6,16.6,41.9,1.82,5.3
2,4,2022,32.2,23.8,16.6,44.8,1.95,5.5
3,4,2022,32,23.5,17.3,43.9,1.41,4.9
4,4,2022,31.9,23.6,15.8,42.9,2.13,5.7
5,4,2022,33,25,17.4,39,1.55,5.4
6,4,2022,34,26.5,19.7,37,1.64,5.6
7,4,2022,35.1,26.3,17.7,40.3,1.71,5.9
8,4,2022,35.6,26.6,18,40.4,1.59,5.9
9,4,2022,35.3,26.6,19.4,42.6,1.66,5.8
10,4,2022,36.2,27,18.4,41.8,2.02,6.5
11,4,2022,36.8,28.1,19.4,39.1,1.59,6.1
12,4,2022,37.2,28.7,21.1,39.8,1.36,5.8
13,4,2022,34,25.7,18.2,49.3,1.72,5.6
14,4,2022,33.5,26,19.8,44.2,2,5.9
15,4,2022,33,25.7,18.3,41.3,1.32,5.2
16,4,2022,34.3,26.2,17.8,41.1,1.77,6
17,4,2022,35.5,26.9,17.9,39.1,1.7,6.3
18,4,2022,36.4,27.8,21.5,39.6,1.98,6.5
19,4,2022,35.6,27.2,20.8,47.1,1.92,6.2
20,4,2022,31.4,25.2,20.4,52.8,2.53,5.6
21,4,2022,32.3,24.3,19.6,49.9,2.52,6
22,4,2022,31.9,24.6,18.7,46.9,1.87,5.6
23,4,2022,32.8,24.4,16.9,46.3,2.09,6.1
24,4,2022,34,25.7,17.4,43.8,2.3,6.6
25,4,2022,33.3,25.8,20.1,48.2,2.44,6.3
26,4,2022,35.9,27.1,18.9,37.6,1.91,6.7
27,4,2022,38.3,28.7,19.8,34.6,2.04,7.4
28,4,2022,40.1,30.6,21.7,33.2,1.34,6.7
29,4,2022,39.8,30.4,22.3,35.1,1.98,7.6
30,4,2022,38.8,31,24.3,36.8,1.49,6.5
1,5,2022,40.4,31.4,23.4,34.5,1.51,7
2,5,2022,39.7,32,22.8,33.6,1.55,7
3,5,2022,35.1,28.9,23.7,44.3,1.85,6.1
4,5,2022,34.3,27,21,50.8,2.26,6.3
5,5,2022,34.2,26.6,20.1,49.7,1.73,6
6,5,2022,36.5,28.1,20.3,43.6,1.75,6.6
7,5,2022,38.3,29.5,21,37.7,2.06,7.5
8,5,2022,39.8,30.8,21.8,33.9,1.51,7.1
9,5,2022,38.9,30.9,22.5,36.3,1.41,6.7
10,5,2022,38.4,30.1,22.5,42.3,1.98,7.2
11,5,2022,40,31.6,23.4,37.1,1.9,7.6
12,5,2022,40.9,31.8,23.7,31.8,1.94,7.9
13,5,2022,40.5,31.1,22.3,25.1,2.56,9
14,5,2022,42.7,32.6,22.9,20.7,2.38,9.4
15,5,2022,43.6,34.8,25.6,16.8,2.09,8.9
16,5,2022,40.8,32.7,25.9,20.6,2.3,8.6
17,5,2022,41,32.6,24.4,20.8,1.92,8.1
18,5,2022,37.7,30,22,34.1,1.95,7.4
19,5,2022,40.9,32.3,22.6,30.6,1.27,7.1
20,5,2022,38.8,31.1,24.1,37.9,2.2,7.7
21,5,2022,37.6,30,22.6,37.8,2.13,7.5
22,5,2022,38.9,30.6,22,26.1,2.38,8.5
23,5,2022,33.2,26.2,19.2,32.6,2.16,6.9
24,5,2022,34.6,26.9,18.6,34.1,1.52,6.5
25,5,2022,37,29.1,19.8,38,1.72,7.1
26,5,2022,39.2,31.8,23,28.5,1.55,7.2
27,5,2022,40.6,33,24.3,28.7,1.94,8
28,5,2022,39.9,32.4,25.8,29.9,1.77,7.5
29,5,2022,40.4,32,23.4,30.4,1.87,7.9
30,5,2022,38.9,31.3,23.9,37.1,1.36,6.7
31,5,2022,39.2,31.9,23.9,29.6,1.56,7.2
1,6,2022,39.6,31.4,22.6,26.9,1.95,8
2,6,2022,40.4,32,22.9,21.4,1.91,8.2
3,6,2022,41.7,33.1,23.7,16.6,2.12,8.9
4,6,2022,42.1,33.7,23.7,15.2,1.45,7.7
5,6,2022,43,34.6,25.7,13.9,1.99,8.8
6,6,2022,43.2,34.9,26.2,13.8,2.14,9.1
7,6,2022,44.2,36,27.4,13.1,2.11,9.2
8,6,2022,44.3,35.7,26.8,15.3,2.08,9.2
9,6,2022,44,36.1,27.7,14.3,1.7,8.3
10,6,2022,44,35.9,27.3,15.6,1.83,8.6
11,6,2022,42.9,35.6,27.4,16.9,2.24,9.1
12,6,2022,43.1,35.9,27.4,16.1,1.47,7.7
13,6,2022,40.4,33.1,25.6,31.3,1.8,7.7
14,6,2022,42.7,34.7,25.9,31.3,1.41,7.6
15,6,2022,44,36.3,28.6,29.3,1.74,8.2
16,6,2022,41.9,35.2,27.8,28.9,2.06,8.3
17,6,2022,35.3,31.8,26.3,44.3,2.32,6.6
18,6,2022,34,29.2,24.9,56.8,1.73,5.5
