  Day,Month,Year,Tmax,Tmean,Tmin,RH,WS,ETo
1,1,2012,20.6,11.9,6.2,21.1,1.05,2.7
2,1,2012,21.9,12.6,6.7,22.2,0.88,2.5
3,1,2012,22.1,13.7,7.1,21.1,1.15,2.9
4,1,2012,15.8,11,6.5,27.1,1.05,2.3
5,1,2012,18.4,11.2,5.4,41.8,1.11,2.4
6,1,2012,20.5,11.6,5,60.3,1.63,2.6
7,1,2012,16.7,9,3.5,63.1,1.72,2.2
8,1,2012,17.7,9.2,2.8,49.2,2.08,2.8
9,1,2012,19.2,10.8,3.7,31.1,1.09,2.6
10,1,2012,17.9,10.6,4.8,31.1,1.28,2.6
11,1,2012,19.6,11.1,2.8,33,1.27,2.8
12,1,2012,20.9,12.3,5.1,32.1,1.25,2.9
13,1,2012,21,12.4,4.4,31.6,0.91,2.6
14,1,2012,19.5,10.6,5.7,45,1.38,2.7
15,1,2012,15.2,9.6,6.5,77.7,1.39,1.7
16,1,2012,19.4,11.8,5.6,67.4,1.54,2.4
17,1,2012,20,12.3,6.1,54.1,0.94,2.3
18,1,2012,19.2,10.7,3.5,40.9,1.23,2.7
19,1,2012,17.6,10,4.2,41.3,1.05,2.4
20,1,2012,17.3,9.4,3.1,57.3,1.3,2.3
21,1,2012,17.9,9.3,1.8,45.4,1.53,2.7
22,1,2012,18.9,11.3,5.4,37.9,1.09,2.6
23,1,2012,19.3,10.6,4.9,51.4,2.12,3.1
24,1,2012,19.3,9.9,1.9,43.4,1.81,3.1
25,1,2012,20.3,12.2,5.2,34.8,1.42,3.1
26,1,2012,21.4,11.8,4.5,39.7,1.7,3.3
27,1,2012,21.4,12.9,5.5,32,1.23,3.1
28,1,2012,21.1,12.9,4.8,27.3,1.13,3
29,1,2012,21.9,12.2,4.4,27.8,1.49,3.5
30,1,2012,21.6,12.4,4,29.1,1.21,3.1
31,1,2012,22.3,13,6.5,34.9,1.4,3.3
1,2,2012,21.9,12.9,4.9,35.8,1.47,3.4
2,2,2012,23.7,14.4,6.3,28.4,1.31,3.5
3,2,2012,19.7,13.8,10.3,41.6,1.72,3.1
4,2,2012,18.3,12.5,8.6,70.4,1.3,2.2
5,2,2012,20.4,12.5,7,65.8,2.01,2.9
6,2,2012,20.6,10,2.3,35.6,2.11,3.8
7,2,2012,19.2,8,-0.6,32.1,1.82,3.5
8,2,2012,19.3,8.3,-0.7,27.1,2.06,3.8
9,2,2012,19.8,10.5,0.7,19.3,1.48,3.5
10,2,2012,22.1,13.2,3.4,16.6,1.06,3.3
11,2,2012,19.1,11.5,4.5,29.7,1.27,3.1
12,2,2012,18.5,10.1,4.7,72.7,2.14,2.6
13,2,2012,21.1,13,8,66.2,2.06,3
14,2,2012,21.4,12,6.5,46.4,1.88,3.5
15,2,2012,21,11.1,2.7,29.8,1.91,4
16,2,2012,21.4,12.8,5.4,22.4,1.05,3.3
17,2,2012,22.1,12.1,4.1,28.1,1.64,3.9
18,2,2012,20.1,11.5,5.9,43.1,2.09,3.6
19,2,2012,22.9,14,6.5,50.3,1.66,3.6
20,2,2012,21.4,14.4,9.8,70.3,1.77,2.9
21,2,2012,24.5,16.9,11.2,66.5,1.42,3.2
22,2,2012,23,15.3,8.2,53.8,2.12,3.8
23,2,2012,22.1,11.2,2.3,33.3,1.71,4
24,2,2012,22.1,11.6,3.5,25.9,1.59,4
25,2,2012,23.5,12.7,4.3,25.1,1.64,4.3
26,2,2012,26,14.8,4.1,24.3,1.59,4.6
27,2,2012,27.3,17.2,9.7,25.3,1.4,4.5
28,2,2012,27.4,17.7,9.3,36.3,1.72,4.7
29,2,2012,28.4,18.9,10.6,24.3,0.89,3.9
1,3,2012,28.5,18.2,9.2,27.5,1.66,5
2,3,2012,28.6,18.6,9.1,25,1.28,4.6
3,3,2012,30,20.1,11.3,27.1,1.38,4.8
4,3,2012,30.6,21.4,13.9,33.5,2.29,5.8
5,3,2012,29.8,20.5,14,47.4,2.05,5
6,3,2012,29.1,18.9,9.3,23.3,1.7,5.3
7,3,2012,26.3,16.4,6.6,19.1,1.92,5.2
8,3,2012,26,16.4,7.5,21.5,1.08,4.1
9,3,2012,26.2,17.5,9,22.1,1.33,4.5
10,3,2012,26.4,16.6,8.1,18.2,1.61,4.9
11,3,2012,26.1,16.3,8.8,21.8,1.77,5
12,3,2012,26.2,16.2,10,31.6,2.61,5.6
13,3,2012,25.2,16.7,8.2,36.8,1.75,4.6
14,3,2012,24.8,17.2,9.4,26.7,1.12,4.1
15,3,2012,30.6,21,9.9,25.8,1.05,4.8
16,3,2012,30.9,22.4,13.9,22.1,1.19,4.9
17,3,2012,33.5,24,14.6,24.4,1.12,5.1
18,3,2012,35.1,24.6,15.6,25.2,1.25,5.6
19,3,2012,37.2,26.2,17,23.4,3.05,8.6
20,3,2012,25.3,17.9,11.8,11.4,3.84,7.4
21,3,2012,27.9,18.8,10.7,13.1,1.71,5.5
22,3,2012,31.6,20.9,10.2,12.2,1.5,5.8
23,3,2012,33.1,22.6,12.4,12.7,1.25,5.5
24,3,2012,34,24.2,15.2,11.3,1.47,5.9
25,3,2012,33.9,24.9,16.8,21.4,1.94,6.5
26,3,2012,33.9,25.5,18.3,31.4,1.45,5.6
27,3,2012,32.6,24.8,18.9,27.4,1.61,5.7
28,3,2012,33.3,23.3,15.3,37.9,2.48,6.7
29,3,2012,35.6,25.6,15.5,26.8,2.17,7.2
30,3,2012,38.6,28.9,18.4,18.3,1.11,5.9
31,3,2012,38.4,29.5,21.8,15.8,1.34,6.2
1,4,2012,38.5,29.1,21,16.9,1.99,7.4
2,4,2012,38.3,29.1,20.7,34.2,1.98,7.1
3,4,2012,39.7,30.4,21.8,23.9,1.51,6.7
4,4,2012,39.4,31.4,23.1,22.7,0.91,5.5
5,4,2012,40.1,31.5,22.2,19.1,1.16,6.2
6,4,2012,38.8,30.1,22.7,18,1.83,7.2
7,4,2012,37.8,28.6,19.2,25.5,1.56,6.7
8,4,2012,39.4,30.9,23.9,18.9,1.2,6.1
9,4,2012,38.9,30.2,22.2,29.8,2.81,8.5
10,4,2012,38,29.4,22.9,38.6,1.84,6.7
11,4,2012,34.5,27.2,19.8,43.4,2.4,6.7
12,4,2012,35.8,27.3,18.3,35.4,1.67,6.5
13,4,2012,36.7,28.5,19.8,30.4,1.84,6.9
14,4,2012,30.5,24.8,20.1,47,2.55,5.8
15,4,2012,34.2,26.2,17.5,41.3,0.94,5.3
16,4,2012,34.1,26.7,19.9,44.4,2.64,6.8
17,4,2012,32.4,26.6,21.1,52.8,1.02,4.7
18,4,2012,33.8,27.5,21.4,46.7,0.76,4.7
19,4,2012,36,28.8,22.4,42.2,1.41,5.9
20,4,2012,33.4,26.6,21.4,47.7,2.17,6
21,4,2012,34.4,26.8,18.3,38.6,1.93,6.5
22,4,2012,32.5,26.1,18.7,44.7,1.53,5.6
23,4,2012,35,27.2,19.4,38.1,1.88,6.5
24,4,2012,35.7,28.1,19.6,33.9,1.96,6.9
25,4,2012,34.5,28.6,21.6,33.9,1.05,5.3
26,4,2012,35.3,28.8,22.1,32.2,1.26,5.8
27,4,2012,35,27.5,20.1,43.4,1.5,6
28,4,2012,34.7,27.6,21.6,43.1,1.87,6.2
29,4,2012,35.1,28.6,21.2,39.9,0.93,5.3
30,4,2012,34.9,28.2,20.8,38,1.23,5.7
1,5,2012,35.4,27.9,20.5,32.3,1.34,6
2,5,2012,36.7,27.8,19.1,31.8,1.71,6.9
3,5,2012,37.6,30,20.5,27,1.17,6.2
4,5,2012,39.5,32.2,23.3,21.9,0.84,5.8
5,5,2012,40.5,31.8,22.7,21.6,2.23,8.5
6,5,2012,38,31.1,24.2,24.8,2.62,8.3
7,5,2012,41.3,33.9,27.3,27.1,1.45,6.9
8,5,2012,42.3,34.7,25.8,29.1,1.99,8.1
9,5,2012,40.4,33.9,26.7,23.1,2.18,8.1
10,5,2012,42.1,34.9,26.3,24.4,0.87,6.1
11,5,2012,42.7,35.6,28.1,21.9,1.07,6.4
12,5,2012,41.1,33,24.7,23.3,1.52,7.3
13,5,2012,39.9,32.3,23.9,23.4,2.03,8
14,5,2012,40.6,33.4,25.4,21.8,2.12,8.2
15,5,2012,43.3,35.8,26.4,15.6,1.31,7.1
16,5,2012,43.7,35.8,26.6,14.9,1.92,8.5
17,5,2012,43.5,36.2,30.1,18.1,2.27,8.8
18,5,2012,42,34.8,28.1,19.1,1.79,7.7
19,5,2012,42.9,34.6,24.8,17.8,1.34,7.3
20,5,2012,43.4,35.6,26.2,15.6,1.7,8
21,5,2012,41.9,34.2,25.8,17.1,2.15,8.6
22,5,2012,41.4,34.3,27.5,17.1,2.75,9.4
23,5,2012,43,34.5,25.2,15.6,1.52,7.6
24,5,2012,44.8,36,25.8,12.4,1.5,7.8
25,5,2012,40.2,34.5,27.5,19,3.41,10.1
26,5,2012,40.7,33.8,26.2,22.3,2.61,9
27,5,2012,42.9,34.9,26.4,18.6,2.44,9.3
28,5,2012,44.6,36.4,27.4,14.1,1.87,8.5
29,5,2012,46.8,38,28.7,10.4,1.32,7.5
30,5,2012,48.1,39,29.8,9,1.78,8.7
31,5,2012,48.1,38.9,29.4,11.5,1.93,9.2
1,6,2012,47.7,39.4,29.6,11.9,1.6,8.3
2,6,2012,47.2,38.9,30,11.5,1.55,8.1
3,6,2012,46.8,39,29.2,12.4,1.42,7.8
4,6,2012,46.6,39.1,30.2,14.4,1.8,8.6
5,6,2012,45.8,38.2,30.3,21.8,2.6,9.9
6,6,2012,41.3,35.1,29.4,25.4,2.1,7.9
7,6,2012,39.9,34,28.7,27.3,2.15,7.7
8,6,2012,41.7,35,27.6,25,1.91,7.9
9,6,2012,43.4,36.7,28.9,21.6,1.31,7.1
10,6,2012,44.9,38.1,30.8,19.9,2.23,9
11,6,2012,43.1,37.2,30.8,20.8,1.44,7.1
12,6,2012,43.8,37.4,30.6,19.6,1.39,7.1
13,6,2012,44.1,37.1,29.8,21.1,1.77,8
14,6,2012,45.5,38.5,32.3,15.1,1.73,8
15,6,2012,46.7,39.3,30.9,14,0.95,6.6
16,6,2012,46.9,39.9,31.7,11.3,1.34,7.4
17,6,2012,48,40.1,31.7,14.4,2.27,9.8
18,6,2012,46.6,39.2,30.5,16.1,1.28,7.4
19,6,2012,45.3,38.9,32.1,17.6,1.69,7.9
20,6,2012,46.6,39.7,32.5,15.1,1.3,7.3
21,6,2012,48.1,40.6,31.7,15.3,1.47,8
22,6,2012,48,40.9,32.8,18.9,2.46,10
23,6,2012,46.9,40.7,34.4,19.2,1.14,6.8
24,6,2012,47.5,40.1,32.3,15.4,1.58,8.1
25,6,2012,45.4,39.4,32.9,21.3,1.36,7.2
26,6,2012,44.3,38.6,33.8,21.6,1.78,7.7
27,6,2012,44.5,38.7,32,21.5,1.61,7.6
28,6,2012,43.5,38.1,31.4,21,0.86,5.9
29,6,2012,44,38.5,32.6,24.4,1,6.2
30,6,2012,45.5,39.1,31.4,22.7,0.98,6.6
1,7,2012,47.3,40.3,31,18,1.21,7.4
2,7,2012,48,41.2,32.1,18.5,1.54,8.1
3,7,2012,48.9,42.1,35,17.4,1.44,7.8
4,7,2012,48.6,41.4,33.9,17.9,1.3,7.5
5,7,2012,46.6,40.5,33.6,22.8,2.05,8.7
6,7,2012,46.5,40.2,33.6,26.3,1.09,6.8
7,7,2012,42.6,37.3,33.1,39,2.47,7.9
8,7,2012,35.3,33.3,30.4,61.3,2.34,5
9,7,2012,39.6,34.7,29,54.9,0.88,5.4
10,7,2012,42.3,36.5,30.6,44.7,1.33,6.5
11,7,2012,39.1,35.4,31.1,51.5,1.49,5.6
12,7,2012,39.6,35,30.1,52.1,1.48,5.9
13,7,2012,39.4,34.9,30.8,52.6,1.47,5.7
14,7,2012,38.7,34.2,29.4,49.8,0.88,5.2
15,7,2012,37.6,33.5,28.6,48.7,0.82,5
16,7,2012,40.1,35,29.4,47.1,0.84,5.5
17,7,2012,42.2,36.3,30,39.6,1.29,6.5
18,7,2012,43.7,37.9,31.5,39.4,1.84,7.5
19,7,2012,41,36,30.9,44.7,1.03,5.7
20,7,2012,39.9,34.6,30.6,56.1,1.87,6.2
21,7,2012,37.3,32.6,28,60.6,1.62,5.5
22,7,2012,40,34.7,28.4,50.2,0.98,5.7
23,7,2012,42.7,37,30.6,39.4,1,6.1
24,7,2012,44.8,37.7,30.1,34.3,1.64,7.7
25,7,2012,42.3,36.2,29.9,39.6,1.21,6.4
26,7,2012,40.2,35.2,30.6,46.8,1.61,6.2
27,7,2012,40.1,35.2,30.1,46.3,1.45,6.1
28,7,2012,42.1,36.9,31.7,37.9,0.87,5.6
29,7,2012,42.5,36.7,29.8,36.6,1,6.1
30,7,2012,43.2,36.9,30.4,36.1,1.62,7.2
31,7,2012,42.8,36.9,30.1,35.6,1.69,7.2
1,8,2012,42.2,37.3,31.3,35.6,1.77,7.1
2,8,2012,44,37.6,30.8,33.3,1.94,7.9
3,8,2012,43.9,36.8,30.1,31.2,2.76,9.2
4,8,2012,40.7,35.1,29.9,36.9,1.7,6.7
5,8,2012,37.2,33.2,29.6,50.8,1.05,4.9
6,8,2012,39.4,33.7,27.9,46.1,1.16,5.8
7,8,2012,40.8,35.4,29.6,39.7,0.55,5.1
8,8,2012,41.2,35.6,29.3,38.1,0.94,5.8
9,8,2012,41.2,35.4,28.9,39.4,1.49,6.6
10,8,2012,38.5,34.2,29.9,47.8,1.48,5.6
11,8,2012,39,33.8,28.9,49.3,1.23,5.6
12,8,2012,39.4,34.3,29.4,44.9,0.58,4.8
13,8,2012,40.2,35,29.4,41.1,0.96,5.5
14,8,2012,39.1,34.3,30.1,47,1.89,6.2
15,8,2012,38.3,33.5,29.2,55.4,1.75,5.7
16,8,2012,38.9,34.1,28.9,50.7,0.89,5.1
17,8,2012,39.8,34.7,29.6,48.1,1.38,5.8
18,8,2012,41.8,35.7,29.9,45.9,2.05,7.1
19,8,2012,41.6,36.1,30.9,42.9,2.03,7
20,8,2012,41.7,36.4,31,42.1,1.36,6.1
21,8,2012,41.8,36,30.6,43.7,1.04,5.7
22,8,2012,40.7,35.1,30.5,43.6,2.99,7.9
23,8,2012,37.2,32.9,29,54.3,2.05,5.7
24,8,2012,39,34.3,29.3,49.3,0.77,4.9
25,8,2012,41.1,35.6,30.7,42.4,2.48,7.4
26,8,2012,39,34.5,29.9,45.6,1.42,5.6
27,8,2012,39.9,34.6,29.5,46.1,0.66,4.9
28,8,2012,39.3,34,29.3,46.4,1.29,5.6
29,8,2012,40,34.4,28.9,47.4,1.16,5.6
30,8,2012,40.8,35.2,29.4,46,1.15,5.7
31,8,2012,39.5,34.6,29.7,46.6,1.27,5.5
1,9,2012,41.2,35.6,29.7,39.3,0.93,5.4
2,9,2012,41.8,35.8,29.7,36.9,1.11,5.8
3,9,2012,41.6,35.7,29.9,39.4,1.43,6.2
4,9,2012,39.1,34.2,29.9,46.1,1.94,6.1
5,9,2012,37.3,32.8,29.1,51.7,1.16,4.8
6,9,2012,31.7,29.2,27,70.4,1.35,3.5
7,9,2012,36.9,31.6,26.4,56.1,1.48,5.2
8,9,2012,34.5,30.1,27.1,65.4,2.57,5
9,9,2012,32.5,28.9,25.9,76.4,1.71,3.8
10,9,2012,37,31.3,25.7,58.8,1.3,5.1
11,9,2012,39.5,32.6,26.1,51.8,1.27,5.6
12,9,2012,39.8,33.4,27.4,48.9,1.67,6.1
13,9,2012,39.5,34,28.6,49.3,1.8,6
14,9,2012,39.3,33.8,28.9,52.7,1.67,5.7
15,9,2012,38.8,33,27.8,50.1,1.72,5.8
16,9,2012,36.9,31.6,27.1,54.7,1.25,4.8
17,9,2012,32.6,29.2,26.1,71.8,1.14,3.6
18,9,2012,34.4,29.3,24.8,61.8,1.16,4.3
19,9,2012,35.5,28.9,23.4,50.4,1.27,5
20,9,2012,36.2,29.3,22.5,46.7,1.17,5.1
21,9,2012,37,30.2,23.7,38.6,1.22,5.3
22,9,2012,36.8,30,24.3,33.9,0.97,4.9
23,9,2012,37.4,29.3,23,34.6,1.27,5.5
24,9,2012,36.9,28.3,20.3,38.1,1.42,5.7
25,9,2012,36,28.3,20.7,38.7,1.23,5.2
26,9,2012,35.8,28,20.3,43.7,1.39,5.3
27,9,2012,36.5,28.8,22.3,41.3,1.01,4.9
28,9,2012,36.3,28.8,21.9,39.3,1.15,5
29,9,2012,37.2,29.8,22.7,37.8,0.79,4.6
30,9,2012,37.8,29.9,22.2,36.3,1.13,5.2
1,10,2012,38.6,30.4,23.5,32.4,0.78,4.7
2,10,2012,38.2,30.3,23.5,30,0.78,4.6
3,10,2012,37.5,30.1,23.6,29.8,0.94,4.7
4,10,2012,36.8,29.6,22.5,30.8,0.7,4.3
5,10,2012,37,28.8,20.9,32.5,0.88,4.7
6,10,2012,36.8,28.8,20.9,26.4,0.97,4.8
7,10,2012,36.8,28.5,22,27.4,1.06,4.8
8,10,2012,35.9,28.4,21.2,28.2,1.26,5.1
9,10,2012,35.7,28,21.8,31,0.96,4.5
10,10,2012,34.7,27.4,19.8,30.9,0.95,4.4
11,10,2012,34.8,27,18.6,34.6,1.19,4.8
12,10,2012,34.7,27.7,21.5,32.4,0.78,4
13,10,2012,35,27.9,19.8,32.9,0.9,4.3
14,10,2012,34,27.3,19.7,38.3,1.05,4.4
15,10,2012,32,25.6,20.3,45,0.89,3.8
16,10,2012,31.4,23.7,17.2,50.7,1.53,4.4
17,10,2012,31.4,24.6,17.6,42.3,1.1,4.1
18,10,2012,33.1,25,17.6,41.2,1.35,4.6
19,10,2012,33,24.8,17.9,42.9,1.48,4.7
20,10,2012,30.4,23,17.3,54.9,1.2,3.8
21,10,2012,31.8,23.5,17.1,45.3,1.51,4.5
22,10,2012,31.7,23.4,16.3,37.8,1.43,4.5
23,10,2012,30.1,22.4,17.4,42.6,1.59,4.3
24,10,2012,29.9,21.9,14.4,40.5,1.47,4.3
25,10,2012,29.6,22,15.4,30.6,1.27,4.1
26,10,2012,29.9,22.9,14.4,28.5,0.69,3.3
27,10,2012,30.1,23,15.6,32.6,0.71,3.3
28,10,2012,30.6,22.9,15.6,33.4,0.97,3.7
29,10,2012,30.2,22.6,16,34.9,1.1,3.8
30,10,2012,30.6,23.1,16.9,35.3,0.95,3.6
31,10,2012,31.1,23.5,17.5,34.1,0.91,3.6
1,11,2012,30.6,22.5,15.3,39,1.45,4.2
2,11,2012,29.6,22.9,16.6,37.8,0.9,3.4
3,11,2012,30.9,23.1,16.5,37.4,1.22,3.9
4,11,2012,30.5,22.8,15.7,34.4,1.09,3.7
5,11,2012,31.2,23.6,17.4,31,0.91,3.5
6,11,2012,29.9,22.5,15.9,36.7,0.92,3.4
7,11,2012,29.1,21.6,15.6,36,1.25,3.7
8,11,2012,28.7,21.4,15.2,32,0.85,3.2
9,11,2012,27.9,20.1,13.2,35.3,1.11,3.4
10,11,2012,28.7,20.4,14.9,35.9,1.09,3.4
11,11,2012,28.5,20.5,14.8,35.2,1.12,3.5
12,11,2012,26.4,19.9,14,35.6,0.7,2.7
13,11,2012,27.2,19.2,13.4,39.6,0.99,3.1
14,11,2012,26.9,18.6,12.4,38.1,1.3,3.5
15,11,2012,27.7,19.1,12.9,32.9,1.23,3.5
16,11,2012,26.5,19,12.7,31.9,0.84,2.9
17,11,2012,26.7,18.7,13.3,34.5,1.04,3.1
18,11,2012,27.6,19.9,13.5,33.2,1.67,4
19,11,2012,28,18.9,11.7,31.9,1.59,4
20,11,2012,27.9,18,10.8,24.5,1.59,4.1
21,11,2012,25,17.3,12.5,22.3,1.34,3.5
22,11,2012,27.1,17.4,11.6,22.3,1.48,3.8
23,11,2012,26,17.3,10,23.6,1.3,3.5
24,11,2012,25.6,17.4,12.6,28.5,1.3,3.3
25,11,2012,24.9,15.9,9.9,38.5,1.98,3.8
26,11,2012,25.8,16.3,9.3,24.9,1.46,3.6
27,11,2012,25.9,16.4,9,25.1,1.48,3.7
28,11,2012,27,18.4,11.8,27.4,1.38,3.6
29,11,2012,24.9,16.5,11.7,45,2.23,3.8
30,11,2012,25.3,15.2,8.7,21.8,1.55,3.7
1,12,2012,24.4,15,8.5,20.6,1.31,3.3
2,12,2012,25,15.6,9.4,20.4,1.23,3.3
3,12,2012,25.3,14.6,6.1,23.9,1.52,3.6
4,12,2012,26.1,14.8,6.8,22,1.73,4
5,12,2012,25.7,15.9,10.3,19.6,1.73,4
6,12,2012,27.2,16.6,9.3,19.6,1.49,3.8
7,12,2012,28.8,18.2,11.8,15.9,1.59,4.1
8,12,2012,28.3,17.9,11.8,27.2,1.6,3.9
9,12,2012,27.5,18.1,10.8,32.3,1.32,3.4
10,12,2012,26.5,18.7,13.3,24.5,0.84,2.7
11,12,2012,24.3,17.4,13,26.4,1.24,3.1
12,12,2012,21.9,15.7,10.5,33.6,0.9,2.4
13,12,2012,14.9,11.1,7.2,64.3,1.24,1.8
14,12,2012,19.1,11.8,6.8,76.1,1.37,2
15,12,2012,15.9,10.6,7.4,72.4,1.66,1.8
16,12,2012,19.9,11.4,5.6,61.4,1.84,2.6
17,12,2012,22.1,12.8,6.5,46.6,2.12,3.3
18,12,2012,21.7,13.4,7.1,50,1.93,3
19,12,2012,24.1,13.2,5.8,43.5,2.35,3.8
20,12,2012,23.7,12.8,6.7,33.7,1.79,3.5
21,12,2012,23.9,13.1,6.4,34.3,1.63,3.4
22,12,2012,23.6,12.9,6.4,36.3,1.53,3.2
23,12,2012,23.1,13.8,7.6,35,0.98,2.6
24,12,2012,21.2,12.7,6.7,37.5,1.12,2.6
25,12,2012,23.3,12.8,6.1,39.5,1.66,3.3
26,12,2012,23.1,14.4,6.4,34.6,1.36,3
27,12,2012,22.6,14.7,10.3,30.6,1.23,2.9
28,12,2012,19.2,12.5,8.8,48.4,1.41,2.5
29,12,2012,18,10.4,4.8,69.6,1.76,2.2
30,12,2012,20.4,11.3,4.7,56.6,1.7,2.7
31,12,2012,21.3,11.6,5.1,43.1,1.44,2.8
1,1,2013,18.5,11.1,7.5,38.4,0.97,2.2
2,1,2013,19.3,10.2,2.4,39,1.59,2.9
3,1,2013,18.6,10.6,4.8,27.4,0.82,2.2
4,1,2013,19,9,1.5,32.8,1.77,3.1
5,1,2013,18.1,8.5,1.1,32.3,1.59,2.9
6,1,2013,15.2,7.6,2.9,29.9,1.05,2.2
7,1,2013,16.9,7.1,-0.2,32.5,1.47,2.7
8,1,2013,18.4,8.9,1.1,30.7,1.64,3
9,1,2013,18.9,10.1,3.5,55.6,1.69,2.6
10,1,2013,22,11.4,3.2,42.6,1.94,3.4
11,1,2013,25.1,14.5,5.4,36.2,1.38,3.4
12,1,2013,23,14.4,9.1,49.1,1.76,3.2
13,1,2013,24.1,13.6,7.1,48.1,2.03,3.5
14,1,2013,22.4,12.1,3.6,23.4,1.34,3.2
15,1,2013,20.3,11.6,3.6,26.5,0.95,2.6
16,1,2013,20.5,11.9,5.8,26.9,1.11,2.8
17,1,2013,18,10.2,6.1,43.6,1.69,2.8
18,1,2013,19.9,10.7,6,58.9,1.88,2.8
19,1,2013,18.8,10,3.3,37.4,1.49,2.9
20,1,2013,20.4,9.4,1.6,31,1.95,3.6
21,1,2013,20,9,0.7,28.4,1.58,3.3
22,1,2013,21.2,10.1,1.1,25.6,1.56,3.4
23,1,2013,20.9,11.3,4,31.4,1.48,3.2
24,1,2013,21.6,11.3,3.1,44.5,1.6,3.2
25,1,2013,22.9,12.4,5.4,29.3,1.55,3.5
26,1,2013,24.7,13.6,5,24.6,1.87,4.2
27,1,2013,22.4,14.4,7.1,24.6,1.07,3
28,1,2013,25.8,16.6,8.7,25.1,1.34,3.7
29,1,2013,25.9,16,7.4,32.2,1.43,3.7
30,1,2013,23.5,15.3,8.4,31.6,0.98,3
31,1,2013,24.9,15.4,8.8,35.4,1.48,3.6
1,2,2013,22.3,14.9,7.4,49.4,1.12,2.9
2,2,2013,25.3,16.8,10.6,48,1.63,3.6
3,2,2013,17.2,12.4,9.3,72.8,1.27,2
4,2,2013,19,13.8,10.3,86.8,2.27,2
5,2,2013,17.2,12.8,8.9,87.4,1.94,1.8
6,2,2013,20,11.9,5.8,69.3,2.23,2.8
7,2,2013,22.1,12.3,4.9,55.8,1.31,3
8,2,2013,22.6,12.1,3.4,45.3,1.56,3.5
9,2,2013,23,13.7,5.7,34.6,1.12,3.3
10,2,2013,24.4,14.5,5.7,35.6,0.87,3.2
11,2,2013,22.7,13.9,5.5,41.8,1.37,3.4
12,2,2013,25.2,15.7,8.3,38.3,1.24,3.6
13,2,2013,25.2,16.4,9.6,41.4,1.03,3.3
14,2,2013,23.3,15.4,8.9,53.9,1.73,3.5
15,2,2013,22.1,14.9,10.9,66.4,1.81,3
16,2,2013,17.9,12.8,9.7,81.9,1.8,2.1
17,2,2013,23.2,15.3,7.7,56,0.7,2.9
18,2,2013,23.5,16.4,9.9,42.4,1.08,3.3
19,2,2013,24,16.3,10.1,43.1,1.02,3.3
20,2,2013,25.2,17.5,9.4,47.5,0.8,3.2
21,2,2013,19.2,15,12.3,71.7,1.42,2.4
22,2,2013,22.6,16,11.1,77.7,1.62,2.8
23,2,2013,21.8,15.4,11.8,67.1,2.29,3.2
24,2,2013,24.4,15.6,7.9,59.6,1.55,3.6
25,2,2013,25.5,17.7,8.9,48.2,0.92,3.5
26,2,2013,23.4,18.2,12.6,47.8,0.91,3.1
27,2,2013,23.3,16.9,10.1,56.9,1.78,3.6
28,2,2013,24.7,15.6,8.7,50.9,1.61,3.9
1,3,2013,26.6,15.2,6.2,42.8,2.69,5.3
2,3,2013,29.6,17.6,7.4,39.2,2.05,5.4
3,3,2013,31,20.4,9.7,36,1.52,5.1
4,3,2013,31.3,22.8,12.6,29.8,0.7,4
5,3,2013,31.3,21.6,12.8,35.1,1.24,4.7
6,3,2013,31.4,21.3,12.3,39.5,1.69,5.2
7,3,2013,32.3,23.1,14,32.8,1.13,4.7
8,3,2013,32.4,22.5,14.2,36.2,1.23,4.9
9,3,2013,29.8,20.8,13.6,37.4,1.7,5
10,3,2013,31.2,20.9,13.4,36,2.41,6.1
11,3,2013,29.7,20.2,10.5,30.9,1.54,5.1
12,3,2013,31.4,23.1,14.7,33.8,1.04,4.6
13,3,2013,28.1,20.8,15.5,48.3,1.47,4.3
14,3,2013,25.5,18.6,13.7,68.7,1.74,3.7
15,3,2013,25.9,18.3,11.7,66.3,1.69,3.9
16,3,2013,29.2,20.6,11.3,46.6,1.16,4.5
17,3,2013,30.6,22.1,14.3,40.2,1.42,4.9
18,3,2013,31.3,22.5,14.1,44.1,1.51,5.1
19,3,2013,32.4,23,14.5,47.6,1.55,5.3
20,3,2013,33.5,23.9,16.2,46.1,1.69,5.6
21,3,2013,33.2,23,15,47.3,2.25,6.1
22,3,2013,30.7,22.8,13.3,41.1,1.49,5.2
23,3,2013,32.1,23.4,17.9,48.4,1.66,5.2
24,3,2013,28.5,20.3,14.1,58.2,1.88,4.7
25,3,2013,29.1,20,12.6,55.9,2.2,5.2
26,3,2013,29.6,21.2,11.9,43.9,1.43,5
27,3,2013,29.7,23.8,16.7,37.9,0.67,4
28,3,2013,30.4,23.3,18,46.7,0.87,4.2
29,3,2013,30.8,23.3,16.4,49.8,1.64,5.1
30,3,2013,32.2,24.3,15.9,43.1,1.48,5.4
31,3,2013,34.4,26.5,18.4,35.3,1.01,5.2
1,4,2013,36.2,27.8,19.2,29,1.25,5.8
2,4,2013,31.6,24.5,18.6,46.1,2.09,5.6
3,4,2013,31.4,22.9,16.9,54.4,2.02,5.4
4,4,2013,32.8,23.5,14.6,44.1,1.55,5.7
5,4,2013,33.9,24.6,14.8,34.3,1.71,6.3
6,4,2013,36,26.1,16.9,27.7,1.19,5.9
7,4,2013,35.9,27.4,19.8,34.8,1.79,6.5
8,4,2013,35.1,27.4,19.8,38.5,1.52,5.9
